EstudianteID,ProbabilidadVerdadera
374,0.04063994145908685
375,0.05661546093422615
376,0.16436768743146143
377,0.005962366046187723
378,0.0033201928022212465
379,0.0033318096576322293
380,0.004883403541408425
381,0.6683348024321772
382,0.873241676321305
383,0.12198686196865972
384,0.007051556961952436
385,0.06326166723578806
386,0.03763219635446062
387,0.019533104943568375
388,0.019320996558733386
389,0.022869958988475828
390,0.7880740739987893
391,0.011386152009797548
392,0.2535287971238654
393,0.9458285570240944
394,0.006887092507581432
395,0.9758647647151923
396,0.11858282618140971
397,0.06217873241226333
398,0.008200109999796607
399,0.11666318807503404
400,0.10631738123958787
401,0.11430146431299631
402,0.031638113243242595
403,0.025066984446011093
404,0.24532370963472233
405,0.0006140686413514177
406,0.04066044421002658
407,0.16459898669626388
408,0.4690990146211455
409,0.018386624384551138
410,0.2871895058399133
411,0.30527336324906235
412,0.19392297206639658
413,0.15811685703162243
414,0.001670091727926139
415,0.2533089632868936
416,0.18879052450653194
417,0.025873189598614572
418,0.1782445908569577
419,0.6331326129386509
420,0.016170980313701067
421,0.19917161617523438
422,0.09001002076263621
423,0.0816137826175529
424,0.15198117230912286
425,0.00526759397961334
426,0.0024964756201372534
427,0.029955344601530685
428,0.4482079201943286
429,0.04122099102340812
430,0.0029552383743092613
431,0.14350528249188335
432,0.0888059767225157
433,0.008900017246127585
434,0.23233619145014808
435,0.09586510070084601
436,0.002923183294687776
437,0.9158545922010337
438,0.04001709839534746
439,0.058565967521249936
440,0.016570318223135715
441,0.9808594571209843
442,0.23760904207357478
443,0.14244432834519122
444,0.04190477767907667
445,0.003165264421364732
446,0.017436687056864894
447,0.006856079694517074
448,0.21070637644716292
449,0.008269724567281575
450,0.4629947700917543
451,0.0801497064192383
452,0.7863753756110492
453,0.027222198979660942
454,0.008450661058972603
455,0.6291738447394327
456,0.024925140123620224
457,0.5446976748685658
458,0.12285779968686951
459,0.012696342828419159
460,0.42266633702553524
461,0.9191838490625286
462,0.004183527109635359
463,0.020192141320600442
464,0.20576371288614068
465,0.02740794878771852
466,0.31034713250025686
467,0.298971760627688
468,0.007059797114681218
469,0.0006672191000443027
470,0.03647736508646854
471,0.449873862501674
472,0.010431365218670456
473,0.01898593040611268
474,0.6256226869243783
475,0.008918804718413142
476,0.29493228636616875
477,0.704841088746292
478,0.6852998083129409
479,0.03904775886416564
480,0.05319310171811695
481,0.08502851028309974
482,0.30267578901970854
483,0.0068209831990917345
484,0.035809169111782564
485,0.040686548728773024
486,0.06767840442734488
487,0.6536634972194154
488,0.330219847214436
489,0.0016979884116160614
490,0.5199343905060925
491,0.0020996210483068137
492,0.0759871683300222
493,0.009422656310511396
494,0.6660973234119809
495,0.2585224526044381
496,0.03952101517089108
497,0.26520668217335547
498,0.9837173160353184
499,0.6579470661945641
500,0.07039755031477142
501,0.020438474582023757
502,0.3066142323840077
503,0.6579655401803443
504,0.12112841795574901
505,0.09300995718988911
506,0.8104965998694311
507,0.22087739708236737
508,0.019693629173068033
509,0.8692307339647052
510,0.03671723917061687
511,0.5159422590017834
512,0.6564918058380769
513,0.49798788662026555
514,0.11214040674682636
515,0.9256650347458714
516,0.017719410079471188
517,0.39665699705696345
518,0.08513942185197998
519,0.09499665409764156
520,0.025551016507240953
521,0.1804007680767678
522,0.0098380618331798
523,0.0068983850925125965
524,0.00314076947046034
525,0.2290702602924095
526,0.09871163501206487
527,0.0025914242509607103
528,0.08791384361319898
529,0.0550660696021774
530,0.001831772663935211
531,0.0018561558919338755
532,0.005557374282205879
533,0.008225249770544516
534,0.023986168503559425
535,0.0023362471130595253
536,0.9807689709246172
537,0.05860540716507425
538,0.008126428088104584
539,0.012023906540053753
540,0.017575599337278376
541,0.08023475338687235
542,0.07991371263698852
543,0.14011385240858298
544,0.049519805399258834
545,0.12926596174811403
546,0.0743010153916061
547,0.026680770634742453
548,0.042869433708561375
549,0.0034326508686512457
550,0.08307332605621676
551,0.00862237392313361
552,0.02807348180998489
553,0.0058977343211992495
554,0.19657834094786739
555,0.0661513936893014
556,0.11181241105494948
557,0.006417516300418648
558,0.06115189159407521
559,0.0035341712027133726
560,0.025032863193496263
561,0.5873441626036106
562,0.003669892153902662
563,0.09010658844950158
564,0.009461467753403155
565,0.6237060209398178
566,0.5148367781685529
567,0.6302091997565441
568,0.10128682563844692
569,0.9847424792041526
570,0.056042171804996245
571,0.014345683304312276
572,0.8819227965833644
573,0.01692831542689067
574,0.0007424374904759408
575,0.9056240273220805
576,0.33984469312524856
577,0.043087883817378735
578,0.007806297605623799
579,0.10484870320298095
580,0.3271734068395721
581,0.004162838984316789
582,0.024418109277103504
583,0.00861147844117621
584,0.2273096145613983
585,0.12049295409946824
586,0.034062458765319076
587,0.051022682271397356
588,0.04643856880581398
589,0.14419848653806788
590,0.010390938108170409
591,0.0143803432708514
592,0.03412798517252682
593,0.3773703929849473
594,0.9552350339792348
595,0.04504427888099992
596,0.016372158482957047
597,0.5942298707316664
598,0.012609387620218914
599,0.5345626850199509
600,0.010210329923464781
601,0.03087484224925368
602,0.03224114206026821
603,0.11580475477572591
604,0.03521274163720511
605,0.8917858511845532
606,0.02436977417160267
607,0.31067092650701444
608,0.011316452118556983
609,0.01745475779268937
610,0.34050280426285645
611,0.2968174798481285
612,0.04507107887444005
613,0.0037508357529044776
614,0.007359017423699129
615,0.004402634236400835
616,0.18196029300711053
617,0.003327138898860255
618,0.0011752284524544495
619,0.3480989931829571
620,0.009424238255506902
621,0.00437708914510197
622,0.1387931425525936
623,0.01688863221953953
624,0.007487428779456612
625,0.0038169847234631447
626,0.059923005611801736
627,0.0046216900277522115
628,0.003029837261742006
629,0.003695823988148335
630,0.04840768343853132
631,0.00392162033174612
632,0.011375569588549662
633,0.7165310887653229
634,0.039407438574311865
635,0.2067003719510166
636,0.0040644374171530774
637,0.05602411813387833
638,0.0077289312928355116
639,0.4274546285029774
640,0.046593405443726164
641,0.15332198171237907
642,0.029319184709794853
643,0.17664541890049681
644,0.013339733506223141
645,0.006634756213855375
646,0.10928136933120167
647,0.011112381406314167
648,0.12020605423056553
649,0.4399814300856271
650,0.007125741967346763
651,0.18177884174192832
652,0.3172965536787916
653,0.3935937812092474
654,0.029397622646592427
655,0.006390383658732311
656,0.01720386543548577
657,0.16885579153563185
658,0.10159180679032515
659,0.10271032227047432
660,0.013834808034372034
661,0.012178507677886636
662,0.10819352057118393
663,0.20860805112699857
664,0.0008891402767069643
665,0.7394554732281964
666,0.02564809282305092
667,0.9032165373024433
668,0.20638366364045793
669,0.0337657080906581
670,0.9073667638035858
671,0.06361644210187754
672,0.09695286887499244
673,0.005515220299700345
674,0.13461507708066175
675,0.004018171981556069
676,0.7084698741487574
677,0.33358929541468735
678,0.7973838136569218
679,0.3448340117462856
680,0.008982314929807106
681,0.027470213074243823
682,0.45324713736773864
683,0.015513329999581405
684,0.030939022320370806
685,0.041466940150137646
686,0.05873174803618131
687,0.8821975388431322
688,0.10624458801185907
689,0.13543706992618879
690,0.05612174573554918
691,0.015969624148491998
692,0.021827003775188702
693,0.03251959459664776
694,0.015980008960390372
695,0.11665566302265064
696,0.44257443988220396
697,0.02803268430288037
698,0.4922926102339723
699,0.308822666328518
700,0.01573998076576842
701,0.03749447048246991
702,0.017534507559166482
703,0.07221707382028787
704,0.0023595476536022618
705,0.007668317004922883
706,0.0069364887908032295
707,0.10089765167264614
708,0.015758243857220283
709,0.04686643787875725
710,0.25769359342030207
711,0.018025877565465625
712,0.02205081584828144
713,0.049118760491180746
714,0.024493911687075536
715,0.027399164595668598
716,0.00508433035569129
717,0.15810778118584048
718,0.015461292664924735
719,0.8039634603046515
720,0.9779042499359678
721,0.0028723647004564277
722,0.41867273333852584
723,0.09421829548798318
724,0.004861928714192344
725,0.011663612313049503
726,0.3206379876432057
727,0.07026715428884164
728,0.7417629462118306
729,0.9610225244304587
730,0.22249624138547727
731,0.8947832083740246
732,0.006397894232086184
733,0.037760233738360904
734,0.00411934647106456
735,0.8978999589551108
736,0.011450287246162967
737,0.13933763566900095
738,0.7473168148558074
739,0.016337730830262277
740,0.07448421902679121
741,0.016282162367724548
742,0.07672235151873256
743,0.006355627786435118
744,0.09264571167298759
745,0.014866026707895627
746,0.6656669828774023
747,0.11801535513967952
748,0.9709049096882758
749,0.02874869801972991
750,0.32976095174735315
751,0.12949395822612303
752,0.03683755163616741
753,0.024455011926286803
754,0.02199149289921372
755,0.01827812480039821
756,0.498452458752306
757,0.26814648225701126
758,0.09680057750063861
759,0.14398213769642015
760,0.22248484826457368
761,0.011183403929788683
762,0.742200872312745
763,0.08161894034874297
764,0.5525456966130701
765,0.024276268202268206
766,0.3554543699344324
767,0.01570526033487846
768,0.0037442894299216144
769,0.0033313393777143273
770,0.00406559389728512
771,0.03550198281963745
772,0.20694260919572316
773,0.1864441043757159
774,0.9693096833732782
775,0.030146889650561018
776,0.2355488027587677
777,0.034072279274726634
778,0.11086063122853176
779,0.8494934267270575
780,0.014812741835714384
781,0.009652116777698928
782,0.11509551352039928
783,0.4127687591865916
784,0.9172837171485779
785,0.1554654107679545
786,0.009268779126264412
787,0.0059824355971830065
788,0.41956839141805774
789,0.8901326048456983
790,0.03514497627612749
791,0.020208610820418204
792,0.0022442331046704546
793,0.00657522487879394
794,0.89325612095649
795,0.04171606169510301
796,0.36926626658856637
797,0.04730057146987575
798,0.022260946222960442
799,0.05603178916594123
800,0.8066408838508401
801,0.0013306816181121888
802,0.20742708562997517
803,0.20746374260854109
804,0.6924193148342261
805,0.0019219115362283672
806,0.005133823933587493
807,0.9930750087573479
808,0.00256129464692733
809,0.057330811670999224
810,0.6189676746777083
811,0.7955102575150094
812,0.7135499852885925
813,0.2435326381569307
814,0.15271439035672307
815,0.0066177387685280855
816,0.010580481893733767
817,0.0025376528346768125
818,0.0455516775419578
819,0.3683191873115305
820,0.0010901970349980511
821,0.08554086947890936
822,0.005546294537422275
823,0.008405481596528458
824,0.4200517128004862
825,0.0980144266813261
826,0.009649871223581758
827,0.013538504137872413
828,0.007016749047341463
829,0.870411561280606
830,0.10353611604911375
831,0.02949306616541028
832,0.016050458115961615
833,0.007111409564972451
834,0.3391571091249119
835,0.0010968109812643598
836,0.3024226756056942
837,0.001352805977051649
838,0.24582864337391278
839,0.02294969188518551
840,0.1191337858556315
841,0.012297807956524952
842,0.3608595886000775
843,0.32181789140488853
844,0.0030962726115349665
845,0.704307195842716
846,0.5145241400423943
847,0.6824794919803335
848,0.06667158617153936
849,0.7506994483878549
850,0.04532683124178694
851,0.09856093903505174
852,0.032100043645853685
853,0.00026228590335824505
854,0.2796034892046232
855,0.0024291860986429717
856,0.043891633008083526
857,0.11881645664013361
858,0.733645746561401
859,0.003270682042594338
860,0.0538416025948201
861,0.0021087843650817568
862,0.04232704782586463
863,0.06952805533530411
864,0.044972603323685134
865,0.002650524368232284
866,0.8485463637917668
867,0.0270117168097057
868,0.14643064358705624
869,0.02005094809011389
870,0.265820390888327
871,0.8913818215397231
872,0.19234094946922656
873,0.024939835970785054
874,0.00621524709239912
875,0.11684985402413622
876,0.03227710459662474
877,0.7179238405328914
878,0.9780157872389214
879,0.08609102025715897
880,0.053179832856794625
881,0.02543570390061926
882,0.8995695595919941
883,0.03945506898536371
884,0.8423070069197157
885,0.19944116934637796
886,0.019832571653490734
887,0.015732233753863772
888,0.013484857302842698
889,0.04311381511747202
890,0.0019150166571698136
891,0.039811897305247874
892,0.001106825195595265
893,0.5057567243391345
894,0.0026701777242695655
895,0.7892061276402086
896,0.03480161294508922
897,0.009741216720108631
898,0.006688359942982498
899,0.006064848112347697
900,0.20578098753471766
901,0.0026872589774128504
902,0.04673740601562997
903,0.020690712020683465
904,0.014357381900557563
905,0.11672123867907798
906,0.003134840097121554
907,0.13709156021411661
908,0.029306688237835093
909,0.010249743224653008
910,0.2054425879116449
911,0.004114135028854945
912,0.008780101357686474
913,0.003350422672077072
914,0.01260146265923577
915,0.49919041033993977
916,0.05000866627372492
917,0.07626776753686704
918,0.04174573800152643
919,0.013939886075952786
920,0.1249847726261051
921,0.02182444679108313
922,0.007681217897032368
923,0.8002464643434232
924,0.046683624403295064
925,0.021995664895942242
926,0.05050387313150011
927,0.1349368110730687
928,0.24772162451779173
929,0.009648344261145329
930,0.17484153827314602
931,0.3344516109156128
932,0.6898017310515081
933,0.3850458880474975
934,0.0698341905917145
935,0.010342446304083862
936,0.2517243603742545
937,0.02076308300536057
938,0.0025327517304301324
939,0.9424215221105916
940,0.03908652626370909
941,0.12644131263322375
942,0.3187973762216754
943,0.03528558153429195
944,0.055822463736535495
945,0.1178574539434177
946,0.05042373394545843
947,0.9653295627714105
948,0.7712834824004001
949,0.09139670883834626
950,0.016988593054121454
951,0.5593369144693129
952,0.25243509056113167
953,0.28870361779154585
954,0.014424487527090921
955,0.07785973985407134
956,0.17768168666071102
957,0.01577793684290536
958,0.017235641370687393
959,0.015153512834340447
960,0.29130270505299477
961,0.0250865648202623
962,0.7687914780023432
963,0.003489059757583415
964,0.005318108331852712
965,0.01613171093292684
966,0.034156210113249465
967,0.7086599346093346
968,0.010468880118833682
969,0.08455728716429196
970,0.0035266019794120648
971,0.008580665879322151
972,0.08312089375423451
973,0.008012398475736428
974,0.4026383036648447
975,0.20742553662320723
976,0.3110066058528366
977,0.004661893832245368
978,0.6216875193845245
979,0.007598174258829886
980,0.0007217046557078362
981,0.04136811752214228
982,0.049100251699715325
983,0.037375540777368974
984,0.015403735343079445
985,0.09851685430012952
986,0.012960477850224129
987,0.0016326942407239166
988,0.016694466377924884
989,0.9813131907284628
990,0.03395884412386924
991,0.1240175260453103
992,0.002990970705928677
993,0.3022762816080621
994,0.006146737912235143
995,0.10743146565446339
996,0.03884094947544076
997,0.029261934745250334
998,0.9082001077582774
999,0.03579388425163459
1000,0.018521147817456233
1001,0.014787554633024627
1002,0.038493972908388914
1003,0.9609511468916474
1004,0.25515697425103184
1005,0.5346022205933784
1006,0.00678632668733331
1007,0.03346171058779216
1008,0.48138113029279556
1009,0.1067562476479221
1010,0.010912444902189053
1011,0.9429900432139757
1012,0.10752370365929144
1013,0.957799402014078
1014,0.0006456808558487428
1015,0.006892663238268374
1016,0.11955117181451957
1017,0.16885623421929316
1018,0.0063883928032652535
1019,0.21920391942909004
1020,0.46896589022131047
1021,0.28246654687820744
1022,0.004307375619800782
1023,0.15923473430664842
1024,0.6331124867202381
1025,0.08412183792401133
1026,0.5523600017302503
1027,0.02795509813138473
1028,0.22707223337033358
1029,0.038057696367209196
1030,0.005232423547036708
1031,0.006860576583265425
1032,0.008566212086415873
1033,0.30937542571582183
1034,0.8618922879166877
1035,0.16443373665739777
1036,0.24433799802587988
1037,0.23302453955380084
1038,0.005133138520814975
1039,0.11284338482935227
1040,0.035804604989877156
1041,0.07024086312378715
1042,0.7524689448948643
1043,0.07093825019179868
1044,0.23670149205953625
1045,0.1779993096230079
1046,0.0310940923710826
1047,0.0035178212403159685
1048,0.0712130315308618
1049,0.1956015479781177
1050,0.9766966244313141
1051,0.01703360160514407
1052,0.9577514436072374
1053,0.08859031162822084
1054,0.052672586415394164
1055,0.5733234341568032
1056,0.32414391453158065
1057,0.156296424056005
1058,0.46530235565295147
1059,0.03518271276861329
1060,0.04742170421589345
1061,0.8933989442154269
1062,0.03995810168353014
1063,0.1713417189318526
1064,0.009722703346219256
1065,0.07831944402960585
1066,0.01029496736030673
1067,0.9835979421364959
1068,0.003886492229382393
1069,0.031011009839574645
1070,0.013716259067413306
1071,0.015144849682090622
1072,0.0015703491010246764
1073,0.0020082871857056693
1074,0.0074219400326577525
1075,0.08795202398710383
1076,0.005154644134288296
1077,0.1368795176789476
1078,0.36586663766208793
1079,0.05770745658448403
1080,0.13952414781787564
1081,0.0724733165664219
1082,0.006829906322777888
1083,0.6633813410676039
1084,0.0735867346206969
1085,0.38713664745339826
1086,0.2629179585236028
1087,0.012568699083645064
1088,0.006372601079487243
1089,0.007301543559928957
1090,0.730560605051288
1091,0.07674926382986028
1092,0.11549689393923546
1093,0.02869244439149245
1094,0.10487047185109728
1095,0.006458557545106975
1096,0.6315912548322051
1097,0.6152099500388719
1098,0.02427675878915865
1099,0.007673759241896844
1100,0.37406449569439276
1101,0.023838155374465226
1102,0.06307158450420285
1103,0.023446787659930777
1104,0.08280738081875465
1105,0.6353177738917177
1106,0.01766544753205377
1107,0.010248720975158106
1108,0.6286972649395323
1109,0.6542139136504825
1110,0.9379548849825126
1111,0.13360449979493946
1112,0.08092541176777149
1113,0.011228220164554308
1114,0.11414301056259327
1115,0.02108637802702041
1116,0.016689559953389617
1117,0.025369382159085765
1118,0.08080090581891924
1119,0.003734061978411828
1120,0.006133369665265815
1121,0.007940848670472329
1122,0.006556521310577982
1123,0.022511256771249176
1124,0.25121020828373847
1125,0.01963816265112793
1126,0.45498719826039463
1127,0.009604750431090587
1128,0.00925247608056199
1129,0.5361446239186175
1130,0.04937533748751299
1131,0.001412424950396045
1132,0.978194004758888
1133,0.010791544111685389
1134,0.03494533650369023
1135,0.01230378451362226
1136,0.01765874158628372
1137,0.7903317008712019
1138,0.014872123836917576
1139,0.9058332377712496
1140,0.002727707839700721
1141,0.2898374144831479
1142,0.005187400811300867
1143,0.7853262234398851
1144,0.642925424188878
1145,0.004697555071735365
1146,0.0042950486659932745
1147,0.01601646057497848
1148,0.026520184352623842
1149,0.3248264838601778
1150,0.015586578586962373
1151,0.027244471446157128
1152,0.6225308829185949
1153,0.041200622639142336
1154,0.02508386172549649
1155,0.017989892089391876
1156,0.20080468458885628
1157,0.07554250233351371
1158,0.7652163526115824
1159,0.0014242092681697222
1160,0.001413262867982085
1161,0.005469274154971964
1162,0.003643028128656999
1163,0.22480428793907448
1164,0.059668474154230274
1165,0.01672295817156225
1166,0.23339903813829582
1167,0.015828830238385334
1168,0.011784464777140895
1169,0.08045804977748121
1170,0.026121605600407636
1171,0.5138867533683057
1172,0.0036317885840137162
1173,0.02490131278319446
1174,0.1649383550635254
1175,0.20274490094794076
1176,0.1152822692759406
1177,0.46237441786527755
1178,0.008639382423013806
1179,0.006677092510204354
1180,0.006458676908045114
1181,0.0017956318098924196
1182,0.03633860718034454
1183,0.1482684723668192
1184,0.018772669808306282
1185,0.042867107769593946
1186,0.0057860170357102395
1187,0.21463834180542748
1188,0.11260411938375822
1189,0.5132693722499846
1190,0.17185604859950157
1191,0.005741813715099447
1192,0.21278279416526172
1193,0.005474086772404092
1194,0.024826692626243606
1195,0.013861323801976324
1196,0.031244025728422595
1197,0.013792761319326153
1198,0.006614895785120461
1199,0.1167000917904041
1200,0.012972456169538365
1201,0.02419742301597202
1202,0.15089809373788662
1203,0.056981880943282055
1204,0.055243520378487905
1205,0.05392210344241614
1206,0.08046453658852941
1207,0.0183292295631131
1208,0.03364744312384068
1209,0.0024371109245820716
1210,0.036315847921468726
1211,0.8870493913372843
1212,0.16309406564980058
1213,0.6699625054561399
1214,0.010842790183076054
1215,0.0041331985651867935
1216,0.2954425471481511
1217,0.7771722810235755
1218,0.07669250565896349
1219,0.14542142037903016
1220,0.010686659646169818
1221,0.9032251571672928
1222,0.014847172394928623
1223,0.004428776916467755
1224,0.012810342244292812
1225,0.6609145021630115
1226,0.008245000756610728
1227,0.689130472760386
1228,0.06299478654650284
1229,0.1403255130937426
1230,0.0036980521540545394
1231,0.7887085478456444
1232,0.9451087433527536
1233,0.037740444477496686
1234,0.11006160649655031
1235,0.020017841613692418
1236,0.22888230292701092
1237,0.40090509748204767
1238,0.0906069564025476
1239,0.013975071862001484
1240,0.05736897449506624
1241,0.004436731208042987
